transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,georeference
2021-06-14T09:00:00.000,subway,125,Morgan Av (L),Brooklyn,omny,OMNY - Full Fare,69.0,0.0,40.706154,-73.93314,POINT (-73.93314 40.706154)
2021-06-14T08:00:00.000,subway,153,"125 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Full Fare,289.0,29.0,40.811108,-73.95235,POINT (-73.95235 40.811108)
2021-06-14T03:00:00.000,subway,4,"Broadway (N,W)",Queens,metrocard,Metrocard - Full Fare,1.0,0.0,40.76182,-73.92551,POINT (-73.92551 40.76182)
2021-06-14T05:00:00.000,subway,423,"Allerton Av (2,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,28.0,0.0,40.865463,-73.867355,POINT (-73.867355 40.865463)
2021-06-14T17:00:00.000,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Seniors & Disability,118.0,14.0,40.735737,-73.98995,POINT (-73.98995 40.735737)
2021-06-14T19:00:00.000,subway,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,metrocard,Metrocard - Other,42.0,0.0,40.68446,-73.97689,POINT (-73.97689 40.68446)
2021-06-14T10:00:00.000,subway,605,"168 St (A,C,1)",Manhattan,metrocard,Metrocard - Other,27.0,0.0,40.840717,-73.93956,POINT (-73.93956 40.840717)
2021-06-14T01:00:00.000,subway,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,metrocard,Metrocard - Full Fare,9.0,0.0,40.754223,-73.981964,POINT (-73.981964 40.754223)
2021-06-14T17:00:00.000,subway,424,"Pelham Pkwy (2,5)",Bronx,metrocard,Metrocard - Fair Fare,21.0,2.0,40.857193,-73.867615,POINT (-73.867615 40.857193)
2021-06-14T23:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Fair Fare,4.0,0.0,40.738228,-73.99621,POINT (-73.99621 40.738228)
2021-06-14T17:00:00.000,subway,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,271.0,0.0,40.68446,-73.97689,POINT (-73.97689 40.68446)
2021-06-14T01:00:00.000,subway,365,Castle Hill Av (6),Bronx,metrocard,Metrocard - Full Fare,2.0,0.0,40.834255,-73.85122,POINT (-73.85122 40.834255)
2021-06-14T19:00:00.000,subway,364,Zerega Av (6),Bronx,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.836487,-73.84704,POINT (-73.84704 40.836487)
2021-06-14T08:00:00.000,subway,61,50 St (D),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,20.0,0.0,40.63626,-73.99479,POINT (-73.99479 40.63626)
2021-06-14T06:00:00.000,subway,422,"Burke Av (2,5)",Bronx,metrocard,Metrocard - Fair Fare,8.0,0.0,40.871357,-73.867165,POINT (-73.867165 40.871357)
2021-06-14T22:00:00.000,subway,234,East Broadway (F),Manhattan,metrocard,Metrocard - Fair Fare,4.0,0.0,40.713715,-73.99017,POINT (-73.99017 40.713715)
2021-06-14T06:00:00.000,subway,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,metrocard,Metrocard - Seniors & Disability,9.0,0.0,40.650784,-73.97578,POINT (-73.97578 40.650784)
2021-06-14T12:00:00.000,subway,477,72 St (Q),Manhattan,metrocard,Metrocard - Unlimited 7-Day,52.0,0.0,40.7688,-73.95843,POINT (-73.95843 40.7688)
2021-06-14T20:00:00.000,subway,61,50 St (D),Brooklyn,metrocard,Metrocard - Students,2.0,0.0,40.63626,-73.99479,POINT (-73.99479 40.63626)
2021-06-14T03:00:00.000,subway,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,omny,OMNY - Full Fare,2.0,0.0,40.757553,-73.969055,POINT (-73.969055 40.757553)
2021-06-14T14:00:00.000,subway,41,"7 Av (B,Q)",Brooklyn,metrocard,Metrocard - Full Fare,100.0,4.0,40.67705,-73.97237,POINT (-73.97237 40.67705)
2021-06-14T04:00:00.000,subway,420,"219 St (2,5)",Bronx,omny,OMNY - Full Fare,6.0,0.0,40.883896,-73.86263,POINT (-73.86263 40.883896)
2021-06-14T01:00:00.000,subway,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,omny,OMNY - Full Fare,20.0,0.0,40.751778,-73.976845,POINT (-73.976845 40.751778)
2021-06-14T06:00:00.000,subway,360,Pelham Bay Park (6),Bronx,metrocard,Metrocard - Other,32.0,2.0,40.852463,-73.82812,POINT (-73.82812 40.852463)
2021-06-14T17:00:00.000,subway,234,East Broadway (F),Manhattan,omny,OMNY - Full Fare,120.0,1.0,40.713715,-73.99017,POINT (-73.99017 40.713715)
2021-06-14T20:00:00.000,subway,258,"Briarwood (E,F)",Queens,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.70918,-73.82057,POINT (-73.82057 40.70918)
2021-06-14T01:00:00.000,subway,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,metrocard,Metrocard - Full Fare,17.0,1.0,40.68446,-73.97689,POINT (-73.97689 40.68446)
2021-06-14T19:00:00.000,subway,127,DeKalb Av (L),Brooklyn,metrocard,Metrocard - Students,1.0,0.0,40.70381,-73.91843,POINT (-73.91843 40.70381)
2021-06-14T10:00:00.000,subway,394,110 St (6),Manhattan,metrocard,Metrocard - Full Fare,79.0,0.0,40.79502,-73.94425,POINT (-73.94425 40.79502)
2021-06-14T10:00:00.000,subway,471,34 St-Hudson Yards (7),Manhattan,metrocard,Metrocard - Unlimited 30-Day,20.0,0.0,40.755882,-74.00191,POINT (-74.00191 40.755882)
2021-06-14T05:00:00.000,subway,36,Bay Ridge Av (R),Brooklyn,metrocard,Metrocard - Seniors & Disability,4.0,1.0,40.634968,-74.02338,POINT (-74.02338 40.634968)
2021-06-14T11:00:00.000,subway,234,East Broadway (F),Manhattan,metrocard,Metrocard - Seniors & Disability,28.0,0.0,40.713715,-73.99017,POINT (-73.99017 40.713715)
2021-06-14T04:00:00.000,subway,154,"116 St (C,B)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.805084,-73.95488,POINT (-73.95488 40.805084)
2021-06-14T03:00:00.000,subway,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.67068,-73.95813,POINT (-73.95813 40.67068)
2021-06-14T23:00:00.000,subway,127,DeKalb Av (L),Brooklyn,omny,OMNY - Full Fare,5.0,0.0,40.70381,-73.91843,POINT (-73.91843 40.70381)
2021-06-14T22:00:00.000,subway,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,metrocard,Metrocard - Other,2.0,0.0,40.67068,-73.95813,POINT (-73.95813 40.67068)
2021-06-14T16:00:00.000,subway,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,219.0,0.0,40.71953,-73.99989,POINT (-73.99989 40.71953)
2021-06-14T20:00:00.000,subway,151,"145 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,39.0,0.0,40.824783,-73.944214,POINT (-73.944214 40.824783)
2021-06-14T19:00:00.000,subway,416,Wakefield-241 St (2),Bronx,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.903126,-73.85062,POINT (-73.85062 40.903126)
2021-06-14T15:00:00.000,subway,61,50 St (D),Brooklyn,metrocard,Metrocard - Fair Fare,7.0,0.0,40.63626,-73.99479,POINT (-73.99479 40.63626)
2021-06-14T18:00:00.000,subway,124,Montrose Av (L),Brooklyn,metrocard,Metrocard - Full Fare,72.0,2.0,40.70774,-73.93985,POINT (-73.93985 40.70774)
2021-06-14T03:00:00.000,subway,365,Castle Hill Av (6),Bronx,metrocard,Metrocard - Other,1.0,0.0,40.834255,-73.85122,POINT (-73.85122 40.834255)
2021-06-14T19:00:00.000,subway,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,metrocard,Metrocard - Students,1.0,0.0,40.71279,-73.951416,POINT (-73.951416 40.71279)
2021-06-14T20:00:00.000,subway,235,York St (F),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,19.0,0.0,40.701397,-73.98675,POINT (-73.98675 40.701397)
2021-06-14T16:00:00.000,subway,394,110 St (6),Manhattan,metrocard,Metrocard - Unlimited 30-Day,52.0,0.0,40.79502,-73.94425,POINT (-73.94425 40.79502)
2021-06-14T23:00:00.000,subway,236,"Bergen St (F,G)",Brooklyn,omny,OMNY - Full Fare,15.0,0.0,40.686146,-73.99086,POINT (-73.99086 40.686146)
2021-06-14T10:00:00.000,subway,414,"Bowling Green (4,5)",Manhattan,metrocard,Metrocard - Other,29.0,5.0,40.70482,-74.01407,POINT (-74.01407 40.70482)
2021-06-14T22:00:00.000,subway,127,DeKalb Av (L),Brooklyn,metrocard,Metrocard - Fair Fare,1.0,0.0,40.70381,-73.91843,POINT (-73.91843 40.70381)
2021-06-14T20:00:00.000,subway,26,"DeKalb Av (B,Q,R)",Brooklyn,metrocard,Metrocard - Seniors & Disability,6.0,0.0,40.690636,-73.98183,POINT (-73.98183 40.690636)
2021-06-14T07:00:00.000,subway,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,metrocard,Metrocard - Other,23.0,0.0,40.71324,-74.0034,POINT (-74.0034 40.71324)
2021-06-14T21:00:00.000,subway,264,"Woodhaven Blvd (M,R)",Queens,metrocard,Metrocard - Full Fare,77.0,5.0,40.733105,-73.86923,POINT (-73.86923 40.733105)
2021-06-14T18:00:00.000,subway,471,34 St-Hudson Yards (7),Manhattan,metrocard,Metrocard - Full Fare,354.0,1.0,40.755882,-74.00191,POINT (-74.00191 40.755882)
2021-06-14T08:00:00.000,subway,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,metrocard,Metrocard - Full Fare,359.0,17.0,40.768295,-73.981735,POINT (-73.981735 40.768295)
2021-06-14T14:00:00.000,subway,416,Wakefield-241 St (2),Bronx,metrocard,Metrocard - Students,7.0,0.0,40.903126,-73.85062,POINT (-73.85062 40.903126)
2021-06-14T07:00:00.000,subway,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,metrocard,Metrocard - Students,19.0,0.0,40.650784,-73.97578,POINT (-73.97578 40.650784)
2021-06-14T11:00:00.000,subway,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,metrocard,Metrocard - Seniors & Disability,70.0,20.0,40.76266,-73.967255,POINT (-73.967255 40.76266)
2021-06-14T16:00:00.000,subway,71,8 Av (N),Brooklyn,metrocard,Metrocard - Other,25.0,0.0,40.635063,-74.01172,POINT (-74.01172 40.635063)
2021-06-14T14:00:00.000,subway,124,Montrose Av (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,4.0,0.0,40.70774,-73.93985,POINT (-73.93985 40.70774)
2021-06-14T10:00:00.000,subway,144,Dyckman St (A),Manhattan,metrocard,Metrocard - Other,4.0,0.0,40.86549,-73.92727,POINT (-73.92727 40.86549)
2021-06-14T18:00:00.000,subway,149,163 St-Amsterdam Av (C),Manhattan,metrocard,Metrocard - Fair Fare,2.0,0.0,40.836014,-73.939896,POINT (-73.939896 40.836014)
2021-06-14T11:00:00.000,subway,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,metrocard,Metrocard - Students,14.0,0.0,40.751778,-73.976845,POINT (-73.976845 40.751778)
2021-06-14T16:00:00.000,subway,234,East Broadway (F),Manhattan,metrocard,Metrocard - Full Fare,265.0,2.0,40.713715,-73.99017,POINT (-73.99017 40.713715)
2021-06-14T19:00:00.000,subway,120,Bedford Av (L),Brooklyn,metrocard,Metrocard - Other,28.0,0.0,40.717304,-73.95687,POINT (-73.95687 40.717304)
2021-06-14T22:00:00.000,subway,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,61.0,0.0,40.710373,-74.00657,POINT (-74.00657 40.710373)
2021-06-14T11:00:00.000,subway,257,Sutphin Blvd (F),Queens,metrocard,Metrocard - Fair Fare,3.0,0.0,40.70546,-73.81071,POINT (-73.81071 40.70546)
2021-06-14T09:00:00.000,subway,152,"135 St (C,B)",Manhattan,metrocard,Metrocard - Seniors & Disability,4.0,1.0,40.817894,-73.94765,POINT (-73.94765 40.817894)
2021-06-14T15:00:00.000,subway,608,"4 Av (F,G)/9 St (R)",Brooklyn,metrocard,Metrocard - Other,10.0,0.0,40.67085,-73.988304,POINT (-73.988304 40.67085)
2021-06-14T11:00:00.000,subway,120,Bedford Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,49.0,0.0,40.717304,-73.95687,POINT (-73.95687 40.717304)
2021-06-14T13:00:00.000,subway,60,Fort Hamilton Pkwy (D),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,6.0,0.0,40.640915,-73.9943,POINT (-73.9943 40.640915)
2021-06-14T15:00:00.000,subway,394,110 St (6),Manhattan,metrocard,Metrocard - Full Fare,185.0,1.0,40.79502,-73.94425,POINT (-73.94425 40.79502)
2021-06-14T08:00:00.000,subway,118,3 Av (L),Manhattan,metrocard,Metrocard - Seniors & Disability,2.0,1.0,40.73285,-73.98612,POINT (-73.98612 40.73285)
2021-06-14T13:00:00.000,subway,413,"Wall St (4,5)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,54.0,0.0,40.707558,-74.01186,POINT (-74.01186 40.707558)
2021-06-14T03:00:00.000,subway,264,"Woodhaven Blvd (M,R)",Queens,omny,OMNY - Full Fare,1.0,0.0,40.733105,-73.86923,POINT (-73.86923 40.733105)
2021-06-14T22:00:00.000,subway,50,Avenue M (Q),Brooklyn,metrocard,Metrocard - Full Fare,5.0,1.0,40.61762,-73.9594,POINT (-73.9594 40.61762)
2021-06-14T12:00:00.000,subway,423,"Allerton Av (2,5)",Bronx,omny,OMNY - Full Fare,19.0,1.0,40.865463,-73.867355,POINT (-73.867355 40.865463)
2021-06-14T11:00:00.000,subway,234,East Broadway (F),Manhattan,metrocard,Metrocard - Full Fare,110.0,3.0,40.713715,-73.99017,POINT (-73.99017 40.713715)
2021-06-14T05:00:00.000,subway,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,metrocard,Metrocard - Full Fare,18.0,2.0,40.710373,-74.00657,POINT (-74.00657 40.710373)
2021-06-14T21:00:00.000,subway,36,Bay Ridge Av (R),Brooklyn,metrocard,Metrocard - Full Fare,20.0,3.0,40.634968,-74.02338,POINT (-74.02338 40.634968)
2021-06-14T06:00:00.000,subway,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,metrocard,Metrocard - Unlimited 30-Day,315.0,0.0,40.74685,-73.891335,POINT (-73.891335 40.74685)
2021-06-14T13:00:00.000,subway,417,"Nereid Av (2,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,15.0,0.0,40.89838,-73.85438,POINT (-73.85438 40.89838)
2021-06-14T13:00:00.000,subway,258,"Briarwood (E,F)",Queens,omny,OMNY - Full Fare,9.0,0.0,40.70918,-73.82057,POINT (-73.82057 40.70918)
2021-06-14T02:00:00.000,subway,126,Jefferson St (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0,40.706608,-73.92291,POINT (-73.92291 40.706608)
2021-06-14T00:00:00.000,subway,630,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,5.0,0.0,40.699814,-73.91158,POINT (-73.91158 40.699814)
2021-06-14T13:00:00.000,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,omny,OMNY - Full Fare,360.0,6.0,40.735737,-73.98995,POINT (-73.98995 40.735737)
2021-06-14T06:00:00.000,subway,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,metrocard,Metrocard - Other,185.0,0.0,40.751778,-73.976845,POINT (-73.976845 40.751778)
2021-06-14T10:00:00.000,subway,153,"125 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Fair Fare,28.0,3.0,40.811108,-73.95235,POINT (-73.95235 40.811108)
2021-06-14T07:00:00.000,subway,259,"Kew Gardens-Union Tpke (E,F)",Queens,metrocard,Metrocard - Unlimited 30-Day,254.0,0.0,40.71444,-73.83101,POINT (-73.83101 40.71444)
2021-06-14T03:00:00.000,subway,398,77 St (6),Manhattan,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.77362,-73.95988,POINT (-73.95988 40.77362)
2021-06-14T22:00:00.000,subway,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,omny,OMNY - Full Fare,44.0,0.0,40.71324,-74.0034,POINT (-74.0034 40.71324)
2021-06-14T16:00:00.000,subway,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,128.0,0.0,40.718613,-73.987434,POINT (-73.987434 40.718613)
2021-06-14T11:00:00.000,subway,147,175 St (A),Manhattan,metrocard,Metrocard - Unlimited 30-Day,30.0,0.0,40.84739,-73.939705,POINT (-73.939705 40.84739)
2021-06-14T23:00:00.000,subway,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,omny,OMNY - Full Fare,117.0,1.0,40.725914,-73.99466,POINT (-73.99466 40.725914)
2021-06-14T19:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,145.0,0.0,40.738228,-73.99621,POINT (-73.99621 40.738228)
2021-06-14T22:00:00.000,subway,114,Central Av (M),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.697857,-73.9274,POINT (-73.9274 40.697857)
2021-06-14T14:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Full Fare,395.0,9.0,40.738228,-73.99621,POINT (-73.99621 40.738228)
2021-06-14T14:00:00.000,subway,232,2 Av (F),Manhattan,metrocard,Metrocard - Unlimited 7-Day,78.0,0.0,40.7234,-73.98994,POINT (-73.98994 40.7234)
2021-06-14T10:00:00.000,subway,630,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,metrocard,Metrocard - Seniors & Disability,18.0,1.0,40.699814,-73.91158,POINT (-73.91158 40.699814)
2021-06-14T22:00:00.000,subway,258,"Briarwood (E,F)",Queens,metrocard,Metrocard - Fair Fare,1.0,0.0,40.70918,-73.82057,POINT (-73.82057 40.70918)
2021-06-14T17:00:00.000,staten_island_railway,502,Tompkinsville (SIR),Staten Island,metrocard,Metrocard - Fair Fare,2.0,0.0,40.636948,-74.07484,POINT (-74.07484 40.636948)
2021-06-14T22:00:00.000,subway,260,"75 Av (E,F)",Queens,metrocard,Metrocard - Full Fare,6.0,0.0,40.71833,-73.837326,POINT (-73.837326 40.71833)
2021-06-14T16:00:00.000,subway,422,"Burke Av (2,5)",Bronx,metrocard,Metrocard - Students,2.0,0.0,40.871357,-73.867165,POINT (-73.867165 40.871357)
2021-06-14T06:00:00.000,subway,147,175 St (A),Manhattan,metrocard,Metrocard - Unlimited 7-Day,88.0,0.0,40.84739,-73.939705,POINT (-73.939705 40.84739)
2021-06-14T15:00:00.000,subway,605,"168 St (A,C,1)",Manhattan,metrocard,Metrocard - Students,14.0,0.0,40.840717,-73.93956,POINT (-73.93956 40.840717)
2021-06-14T11:00:00.000,subway,630,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,metrocard,Metrocard - Fair Fare,12.0,2.0,40.699814,-73.91158,POINT (-73.91158 40.699814)
2021-06-14T07:00:00.000,subway,150,155 St (C),Manhattan,metrocard,Metrocard - Seniors & Disability,4.0,0.0,40.830517,-73.94151,POINT (-73.94151 40.830517)
2021-06-14T18:00:00.000,subway,153,"125 St (A,C,B,D)",Manhattan,omny,OMNY - Full Fare,154.0,9.0,40.811108,-73.95235,POINT (-73.95235 40.811108)
